NOMBRE,GRAD_Y,GRAD_X
"FERRETERIA LOS MAJUELOS",28.45994751,-16.30062742
"TINTEN TONER TANKSTATION",28.44677099,-16.29855600
"DKASA DROGUERIA",28.44679599,-16.29770300
"FERRETERIA POMINXE",28.44471859,-16.29760712
"FERRETERIA LA FAVORITA",28.45134630,-16.29789787
"NEW OGEM",28.45662027,-16.30355914
"VIRUTAS DE MADERA",28.45924607,-16.30088490
"ESTANCO SAN LUCAS",28.46792630,-16.25355711
"ZAPATERIA NENES",28.44447199,-16.30025100
"JOYERIA KATY KILATE",28.44463699,-16.30030400
"TU COTA",28.42406351,-16.31759869
"BOOM DEL MUEBLE",28.44435336,-16.30088392
"FERRETERIA EL TEIDE",28.43808152,-16.30520926
"DEPORTES DELTA",28.44159402,-16.31594568
"PINTURAS Y FERRETERIA",28.42407925,-16.31821757
"PELUQUERIA CANINA MASCOTAS BABY",28.44498241,-16.30082878
"JOYERIAS TE QUIERO",28.46771696,-16.24801758
"JOYERIAS TE QUIERO",28.46745959,-16.25109663
"PAPELERIA DOJJE",28.46606699,-16.27042451
"COMPRO ORO",28.46738799,-16.25493300
"COMPRO ORO",28.46961701,-16.25047793
"KOL-MAN OUTLET",28.47011271,-16.25242705
"ORTOPEDIA BAMBI",28.47027759,-16.25254137
"MARKS SPENCER",28.46828557,-16.25119161
"JOYERIA NORBERT",28.46712199,-16.25098400
"JOYERIA OSNOR",28.46174399,-16.25322600
"JOYERIA OSHUN",28.42690845,-16.29859378
"ALMACENES EL HOGAR",28.46844338,-16.25307111
"SOLUCIONES ECOLOGICAS TENERIFE",28.45925927,-16.30127572
"COMICS Y MAZMORRAS",28.46612960,-16.25741500
"CRISTI MUEBLES DECORACION",28.46770760,-16.25876200
"CONFECCIONES TEIDE",28.46743490,-16.25786700
"COMPRO ORO LA COMPETENCIA",28.46989740,-16.26158704
"GALA PERFUMERIA",28.46693545,-16.25036539
"JOYERIA DIAMANTE",28.44757999,-16.29870800
"TINTEN TONER TANKSTATION",28.47450735,-16.24992127
"CONFECCIONES LA TORTUGA",28.47328110,-16.25105471
"BONSAI S",28.47413565,-16.25025090
"MISS AGASSON",28.47418580,-16.25049934
"40-15 SPORT",28.47248396,-16.25177452
"SOBHO INFORMATICA",28.46873494,-16.24868194
"K PITAL COMPUTERS",28.47266335,-16.24930431
"AZUL COMPANY DECORACION",28.47213957,-16.25151147
NORDEST,28.47176929,-16.24805263
"BLANCOMAR NAUTICA",28.47489692,-16.24830493
"FLORES SELLOS DE CAUCHO",28.47147517,-16.25130429
"MASCOTAS TENA",28.47439408,-16.25032376
"ANIMAL SHOP EL PARQUE",28.47074609,-16.25340972
"CENTRO OPTICO PARQUE",28.47007557,-16.25404653
"TEXTURA INTERIORS",28.47083191,-16.25332791
"MUEBLES LA MODERNA",28.47096948,-16.25321088
"BAZAR YAYA",28.49631374,-16.22682241
"FERRETERIA LA CALERA",28.50924443,-16.19516330
"MUNDO ANIMAL",28.48896725,-16.23856463
"EFECTOS NAVALES CARMELO RUBIO",28.49410098,-16.22641601
"FERRETERIA VALLESECO",28.48744473,-16.23733129
"MULTITIENDA CINEMANIA",28.47189019,-16.27889567
"CENTRO COMERCIAL CONTINENTAL",28.42593999,-16.29999900
"COMPRO ORO Y PLATA",28.44747469,-16.29811300
"MULTITIENDA ELMO",28.44703258,-16.29963250
"MULTITIENDA SAN SALVADOR",28.44158599,-16.29755300
"TELEFONIA MOVISTAR",28.46874447,-16.27149020
"TELEFONIA MOVISTAR FUN TELL",28.44404017,-16.31030567
"TELEFONIA MOVISTAR",28.45497121,-16.28454965
BERSHKA,28.46698934,-16.25072180
BENETTON,28.46703861,-16.25007331
"LA MANSION MAGICA",28.46742579,-16.25037230
RIVOLI,28.46701951,-16.25000967
BORDATEC,28.46706085,-16.25062027
"MANTELERIA CASTILLO",28.46713453,-16.25078482
"ZARA HOME",28.46698190,-16.25064162
"ALE HOP",28.46698742,-16.24971109
MILKOLORES,28.46681476,-16.24938344
"BED S",28.46578548,-16.25619748
KRISTEL,28.46641922,-16.25026176
"CASI DE TODO",28.50565781,-16.19365088
"TODO COSTURA",28.47044534,-16.25084054
"LA PATRONA",28.42655330,-16.30149386
"LA PULGA",28.46839729,-16.25224118
"LA ROSA",28.46685978,-16.24975758
"DECOR INTERNACIONAL",28.46590987,-16.25613983
"OPTICA MILENIO",28.46648475,-16.25628394
"FIR P",28.46743943,-16.25058073
"TEXTILES MENDEZ Y ROSALVA",28.46327599,-16.27168300
"MULTITIENDA IRIARTE",28.46688416,-16.25702402
"BAZAR MIS COSITAS",28.46702755,-16.25686484
"LA GALERIA",28.46671161,-16.25612170
INSIDE,28.45666410,-16.25870686
"EL LIBRO EN BLANCO LIBRERIA CAFE",28.46830431,-16.25997658
"LA GALANA",28.47142099,-16.25674640
"LIBRERIA PAPELERIA JAIDA",28.43650332,-16.31963450
"PAPELERIA CARLIN",28.46759002,-16.25969453
"LIBRERIA TAURO",28.43745983,-16.30610122
"LIBRERIA PAPELERIA EL CHAPATAL",28.46344185,-16.26418831
"RADIOACTIVE SAMURAI COMICS",28.46296026,-16.26379901
"EXTREME SPORT PESCA",28.43986641,-16.31143197
TORNICAN,28.43989404,-16.31088936
"LA RAYUELA",28.47074378,-16.25564191
"PAPELERIA LOS CAMPITOS",28.48453882,-16.26139023
INCAPOL,28.46762299,-16.26015500
"ESTANCO LOS ANDENES",28.45052575,-16.30777959
"TORNILLERIA MASAN",28.44880914,-16.30497680
ECOLIDER,28.46777669,-16.24979673
ECOLIDER,28.45372825,-16.30095300
"FERRETERIA MORALES",28.44806508,-16.30458803
KUBA,28.46864537,-16.25124645
"DE AQUI",28.46749999,-16.24861300
"LA GRAN TIJERA",28.46758174,-16.25334338
"LA CASA DE LOS BALCONES",28.46714399,-16.25084600
"ARTESANIA EL SOL",28.46646599,-16.24982800
DECATHLON,28.46134499,-16.30468200
"DEPORTES TIEMPO LIBRE",28.44776099,-16.29809800
"AJ PROJECT SKATE BOARD SHOP",28.46797364,-16.25474822
ARMASPORT,28.46779982,-16.25311566
"LUCICAR SPORT",28.44743860,-16.29778190
"DEPORTES NIVARIA",28.44657999,-16.29828600
"DEPORTES TRUCK",28.47094199,-16.24974800
"FOOT LOCKER",28.46729582,-16.25228672
"FOOT LOCKER",28.42694339,-16.30137655
"DEPORTES ENCINOSO",28.46555149,-16.26983836
"DEPORTES ENCINOSO",28.46761699,-16.26005000
"DIGITAL WORLD",28.46667099,-16.24828300
"LA CUBANA",28.46645599,-16.24831400
QUALITY,28.46751925,-16.25447211
"BAZAR QING",28.44782999,-16.29842900
"BAZAR JIA MEI II",28.45339564,-16.29739125
"MULTITIENDA SAN CASIANO",28.44085675,-16.29739900
"ESTANCO PACO",28.47083315,-16.26446631
"BAZAR ELECTRO VILAR",28.46966211,-16.25212602
"BAZAR LA SALUD",28.46961285,-16.27185988
"ESTANCO IRENE S",28.46650364,-16.27054865
"ESTANCO MAITE",28.47079029,-16.27216248
"BAZAR EL TREBOL",28.46832501,-16.26474573
"COMERCIAL A MING",28.46591239,-16.24919288
"LA MERCERIA DE PEPI",28.43670525,-16.31957294
"PINATAS PITUSA",28.47002543,-16.26351609
"REGALOS NIRU",28.46735710,-16.25337703
"KALIPSO MULTITIENDA",28.46987849,-16.27177483
KUNDALINI,28.46623599,-16.24985100
ZHENG,28.46596399,-16.24884500
"MULTITIENDA BRISAS DEL MAR",28.42301374,-16.29674297
VALIRAM,28.46594092,-16.24954968
"MULTITIENDA CLAVIJO",28.46880800,-16.25347833
"SOUVENIRS SANTA CRUZ",28.46628702,-16.24797706
"PLAZA ESPANA",28.46660650,-16.24798424
BOLCHETTA,28.47063524,-16.25144037
5MENTARIO,28.46235199,-16.25298900
"CENTRO COMERCIAL MERIDIANO",28.45696999,-16.25856000
"CENTRO COMERCIAL CONCORDE",28.44456130,-16.30014700
"CENTRO COMERCIAL SANTA CRUZ CARREFOUR",28.42670799,-16.30135400
"CENTRO COMERCIAL TRES DE MAYO",28.45884699,-16.25569600
"MEDIA MARKT",28.42615877,-16.29999802
"MEDIA MARKT",28.45859599,-16.25641600
"CENTRO COMERCIAL PARQUE BULEVAR",28.47062899,-16.25167200
"AKAMAR EL RINCON DEL PESCADOR",28.44437399,-16.30075900
CLNA,28.46817543,-16.25287676
"CASA LA GUITARRA",28.46767499,-16.26066600
"CENTRO MAIL",28.45722799,-16.25882000
"ARCO ARTE Y COCINAS",28.46852518,-16.25548939
ARISTOCRAZY,28.46756159,-16.24998082
"ANTONIA RODRIGUEZ ALTA COSTURA",28.46910065,-16.25389157
"BLANCO PESCA",28.45223504,-16.28583216
"CASA EMILIO",28.46763999,-16.26029000
"COMERALSE ALARMAS",28.46352599,-16.27280800
CEMAFLOR,28.44470999,-16.30000400
"CASA LA GUITARRA",28.46782899,-16.26044700
"EL ALTILLO DE LOS DUENDES",28.46844699,-16.25359400
"DISTRIBUCIONES MARTIN BLANCO",28.42417058,-16.29636141
"EL BUHO",28.47113999,-16.24952500
"COMERCIAL ACAFRAN",28.46840020,-16.26176712
"EL CABO",28.44425499,-16.30033200
"FRESAS Y PITANGAS",28.47117299,-16.24950700
CONINKJET,28.44246993,-16.31337307
"EL PALACIO DE ORO",28.46618023,-16.25053450
"EXPERT MANOCAR",28.44119398,-16.31510071
"EL DUENDE DEL PARQUE",28.46928493,-16.25122999
"COVER T",28.42635163,-16.30070875
"EL RINCON DE EGIPTO",28.46222199,-16.25189700
INTERZOO,28.46773699,-16.25942300
"EL REFUGIO",28.46887192,-16.25041053
"HEREDEROS MANUEL ORAMAS Y CIA",28.46335299,-16.25203100
INVOGA,28.46838599,-16.25087100
"JOVEN CASA",28.42719316,-16.31671033
"DEPORTES EMPATE",28.44551535,-16.30936015
"EL SUENO DE MAMA",28.47023397,-16.26336610
"JJ COMERCIAL",28.46876410,-16.26571916
HERMANS,28.46791243,-16.25486939
"EL ESTANQUITO DE ERIN",28.46958506,-16.27015879
"LA NUEVA HABANA",28.46751794,-16.24880695
"LE PETIT PARIS",28.46848558,-16.25327090
"LA RECOVA",28.46251299,-16.25292300
BODYBELL,28.45699699,-16.25933100
"LA TEJITA",28.46669540,-16.25149209
"LA PRADERA",28.46679612,-16.27147617
"MI JARDIN MAGICO",28.43488372,-16.31972021
"LA CASA DE LOS SUENOS",28.43635615,-16.31967671
LAKRA,28.46809552,-16.25290297
LOOKS,28.46802919,-16.25297712
ÑACO,28.46885372,-16.25374109
HEPING,28.46635167,-16.24984243
"LIVING WALLDRESSERS",28.46883878,-16.25400909
"NOEL ALOE VERA DE CANARIAS",28.46728134,-16.25395862
"LA HUERTA DE MAMA MARIA",28.46932877,-16.26241873
JOHNGUED,28.44436299,-16.30029500
"OLYMPIA CANARIAS",28.46268799,-16.27337100
"MERCURY INFOTEL",28.46390899,-16.27200100
"TEODOMIRA TEJERA RAMOS",28.46317099,-16.25200300
"SUCLI REPRESENTACION COMERCIAL",28.46336199,-16.27232600
"PIEDRA PAPEL TIJERA",28.46850270,-16.25147756
PRISMASOL,28.46820773,-16.25291408
"SISCOCAN TENERIFE",28.42325760,-16.31821770
OFI3,28.43299481,-16.31991043
"PAPO S",28.47003642,-16.25058311
"VIEJO OESTE",28.44441699,-16.30023500
"PICKUP 365 DIAS",28.46768551,-16.25476278
TOUCH,28.46667190,-16.24828321
TERRYS,28.46870132,-16.25341417
"TG MAX",28.46979679,-16.25069323
"TODO PESCA",28.46560908,-16.27034040
"RE MAYOR MUSICAL",28.46711415,-16.27226449
"PUBLITEX UNIFORMES",28.42702021,-16.30109374
"COMPRO ORO JOYERIA LA PERLA",28.44834492,-16.30611808
"COMPRO ORO",28.44657499,-16.29823000
"CASH ORO",28.46832801,-16.25088413
"AMAYA COMPRO ORO",28.43498414,-16.31968800
"COMPRO ORO",28.46682799,-16.24953200
"COMPRO ORO",28.46774942,-16.26166638
"COMPRO ORO EL TEIDE",28.46945599,-16.27180653
"COMPRO ORO EL TEIDE",28.46835697,-16.26341635
"COMPRO ORO",28.47058455,-16.25147687
"COMPRO ORO",28.46596367,-16.24927140
"ALBENIZ COMPRA VENTA ORO",28.46321499,-16.27166400
"COMPRA VENTA ORO",28.46451599,-16.27118100
"COMPRO ORO",28.47096108,-16.27213236
"TELEVISA SERVICIO",28.46749199,-16.25854000
"ELECTRONICA PRIYA",28.46989699,-16.25019600
"KUMORI ELECTRONICA",28.46371099,-16.27151900
"MULTITRACK ESTUDIOS",28.46322799,-16.27215600
"MUNECO DE NIEVE COMPRO ORO",28.44584539,-16.30904044
"MUSICALIA EVENTOS",28.46842021,-16.25412732
"COMPRO ORO LAS DELICIAS",28.45234769,-16.28068103
"COMPRO ORO EL BUNKER",28.42707382,-16.30118474
"JOYERIA LA FAMILIA",28.46158399,-16.27367200
"COMPRO ORO OPRE-ROMA",28.46723721,-16.25390710
"COMPRO ORO",28.46659393,-16.24819832
"FOTO CENTRO INSULAR",28.46229499,-16.25188300
"CLUB DE LA FOTO",28.46423499,-16.27047000
"FOTO HICA",28.44780799,-16.29803800
"FOTO YUMAR",28.44678399,-16.29876800
"CENTRO FOTOGRAFICO",28.46807003,-16.26303792
"FOTO MUNDO COLOR",28.45880192,-16.30117893
"LABORATORIOS DOUGLAS",28.46225399,-16.25157400
"SOCAS FOTOGRAFIA",28.44430399,-16.30028400
"STYLO FOTOGRAFIA",28.44179575,-16.31743170
"MELIAN REVELADO DIGITAL",28.46813552,-16.26091207
"NATALE ARTE FOTOGRAFICO",28.46706970,-16.25292263
"NATALE ARTE FOTOGRAFICO LABORATORIO",28.46710202,-16.25305586
"FERRETERIA BELLAVISTA",28.44131099,-16.29900100
"PERCY PHOTO",28.46888862,-16.25022965
"PERCY PHOTO",28.46756446,-16.25023690
"FERRETERIA BELLAVISTA",28.44179217,-16.29883651
"FERRETERIA UNIVERSAL",28.44704499,-16.29923700
"COOPERATIVA DE SERVICIOS COARCO",28.42421017,-16.31522618
"FERRETERIA LA SALUD",28.46960993,-16.27119046
"FERRETERIA ALAMO",28.46770733,-16.24822397
"FERRETERIA AGUSTIN PADILLA",28.45132199,-16.29785600
"COMERCIAL FECODENN",28.42450426,-16.31865754
"FERRETERIA LOS GLADIOLOS",28.46095099,-16.27196100
"SUMINISTROS UCANCA",28.41838092,-16.32587674
"FERRETERIA 4 TORRES",28.46124423,-16.25410681
"FERRETERIA FERREDIAZ",28.44557277,-16.30930422
"FERRETERIA SALAMANCA",28.46874369,-16.26353279
"FERRETERIA OTERO",28.46993201,-16.27017442
"EL MARTILLO",28.46756205,-16.25498163
"HEREDEROS DE MATIAS DELGADO",28.46753056,-16.25459799
"FERRETERIA LAS DELICIAS",28.45192374,-16.28158491
"FLORISTERIA LA CORONA",28.44820115,-16.30579019
"FLORISTERIA ALOE",28.46376799,-16.27127500
"FLORISTERIA MARANTA",28.45538042,-16.28389474
"FLORISTERIA LAS CAMELIAS II",28.46607283,-16.27036510
"YUMAR HOGAR",28.46869929,-16.26337858
"COMERCIAL TOLEDO",28.44799499,-16.29822100
"COCINAS MIGUEL",28.44250852,-16.29806036
"ALMACENES PEREZ",28.44958041,-16.29573072
"ARTE ORIENTAL",28.46806799,-16.25246700
"ARTE PERSA DECORACION",28.46759499,-16.25975400
"BANG OLUFSEN",28.46095999,-16.25355500
"CENTRO VERDE",28.42685774,-16.30060473
"CANARIAS COCINA",28.46167863,-16.25349747
"DECOACUARIUM SUPERMERCADO DE MASCOTAS",28.46650441,-16.27025381
"JOYERIA CAMPOS TALLER",28.46828339,-16.27065546
"CONFECCIONES TEXTILES INDUSTRIALES",28.47007766,-16.26406261
"BICHARA TEXTIL",28.47011201,-16.26169141
"EL CORTINAZO",28.46828683,-16.26465307
"MUNDO HOGAR",28.46532801,-16.26957368
"ZARA HOME",28.45668399,-16.25874700
"BALMES SISTEMAS",28.45401712,-16.29744776
"INTEGRAL INFORMATICA",28.46222799,-16.25154400
"REDES.NET INFORMATICA",28.46380599,-16.27074100
"ABENTEL TELECOMUNICACIONES",28.42307711,-16.31832744
"BEEP CANARIAS INFORMATICA",28.47036899,-16.24994100
"SERVICIOS INFORMATICOS SINCO",28.46937183,-16.26241114
UNIVERSOMAC,28.46841008,-16.25529515
"INFORMATICA YUMBO",28.45519032,-16.28370316
"MICROTECH INFORMATICA",28.44474399,-16.30007900
"NETWORK CANARIAS",28.44440199,-16.30008700
"RCT INFORMATICA Y COMUNICACIONES",28.44429399,-16.30040700
"BANANA COMPUTER",28.46696218,-16.24949143
BAJOCOSTOPC.COM,28.46915973,-16.26333411
"ZONA G INFORMATICA",28.46722671,-16.27254716
"JOYERIA OSHUM",28.45068734,-16.29732292
"JOYERIAS ADELEY",28.45143292,-16.29803228
"JOYERIAS LA PERLA",28.44769699,-16.29857200
"JOYERIA JOSE LUIS",28.45716399,-16.25828200
"FERMIN ORO",28.46270899,-16.25284100
"CASA DEL ORO",28.42700118,-16.30115000
"METAL CONFORT",28.46153999,-16.27279700
"JOYERIA KATY KILATE",28.44447099,-16.30016300
"JOYERIA CRISTI",28.46768199,-16.25878200
"JOYERIA GEMA NODA",28.46782899,-16.26044700
"JOYERIA PAGODA",28.45875799,-16.25568700
"JOYERIA MILENIO",28.46740799,-16.25111000
"LA CASA DEL ORO",28.45696599,-16.25943500
"JOYERIA CANO TE QUIERO",28.46590394,-16.24928875
"JOYERIAS TE QUIERO",28.47136091,-16.27191893
"JOYERIA GLORIA",28.46896684,-16.25389255
"JOYERIA KATY KILATE",28.45529279,-16.28393665
"JOYERIA TIC TAC",28.46827379,-16.25355795
"JOYERIA MARIA LUISA",28.47080838,-16.25155281
"JOYERIA KATY KILATE",28.44448199,-16.30020200
"JOYERIA KATY KILATE",28.44449499,-16.30024200
"JOYERIA LA FRANCIA",28.44444399,-16.30010200
"JOYERIAS TE QUIERO",28.44424299,-16.29999400
"JOYERIAS TE QUIERO",28.44428099,-16.29997700
"JOYERIAS TE QUIERO",28.44432499,-16.29996300
"JOYERIA VANESA",28.44408592,-16.31025486
"JOYERIA LA FAMILIA",28.45184225,-16.28129188
"JOYERIA RELOJERIA TALLER",28.46419499,-16.27129600
"TALLER DE JOYERIA TEIDE",28.44727599,-16.29902400
"KIOSCO DE LA MUSICA",28.46323199,-16.25221500
"MOSTOLES INDUSTRIAL",28.46670223,-16.27179068
"EL PLANETA DE LAS LETRAS",28.45228681,-16.29829430
"LIBRERIA PAPELERIA HADAS Y DUENDES",28.45370361,-16.29917263
"LIBRERIA EL CARDONAL",28.44892119,-16.29989339
"TU PAPELERIA",28.44679699,-16.29824200
"COMIC REVOLUTION",28.44440699,-16.30027600
"PAPELERIA SALAMANCA",28.46929753,-16.26421558
"LIBRERIA UNIVERSAL",28.46749559,-16.25433197
"LIBRERIA PAPELERIA LOS MAJUELOS",28.44432507,-16.31001144
"LIBRERIA DIOCESANA",28.46643109,-16.25758100
"PAPELERIA INFOPAPEL",28.43796305,-16.31894707
"LIBRERIA ESTANCO FRENCHYS",28.43652959,-16.31962224
"LIBRERIA EL ATRIL",28.46805893,-16.25294452
"PAPELERIA CIMA",28.46862899,-16.25318600
"LIBRERIA EL PASO",28.46836974,-16.25345806
"LIBRERIA CRUZ DEL SENOR",28.46512769,-16.27015372
"PAPELERIA CHISPAS I",28.46177899,-16.27339200
"COMICS COMIKRON",28.46386899,-16.27063400
"PAPELERIA E INFORMATICA DMD",28.46398899,-16.27050600
"LIBRERIA CRUZ DEL SENOR",28.46402899,-16.27041100
"PAPELERIA CRUZ DEL SENOR",28.46500477,-16.27049220
"PAPELERIA EL PORVENIR",28.46764055,-16.25483728
"LIBRERIA GOMER",28.45543699,-16.28377234
"PAPELERIA PLUMIER",28.46999699,-16.25014700
"LIBRERIA TODO PSICOLOGIA",28.46711056,-16.25310851
"PAPELERIA TRIUNFO",28.46893465,-16.25132794
"TIENDA DE MASCOTAS PELUSITA",28.42441913,-16.29753574
"ALIMENTOS DE ANIMALES KIM",28.42914205,-16.31436130
DOMI-DOG,28.44681109,-16.29810813
"LA BURRA DE MI ABUELO",28.42394430,-16.31767445
"MIMOS MASCOTAS",28.46897522,-16.26071739
"MISTER DOG",28.46805460,-16.25242115
"AMICUS ZOO ANIMALES",28.46620785,-16.27055482
"IGUANA ZOO",28.44840013,-16.30605440
"BENETTON OUTLET",28.44615499,-16.29941400
"CONFECCIONES EL 99",28.44608199,-16.29911000
"ENCUENTRO MODA",28.44679599,-16.29817300
"ENCUENTRO MODA",28.45914282,-16.30080413
"MUEBLES CORREA",28.46225999,-16.25301700
"MUEBLES DRAGO",28.46963699,-16.24852000
"EUREKA KIDS JUGUETERIAS",28.46682853,-16.24953270
"ANFER S",28.46786199,-16.26097100
"ALGO ASI",28.42659578,-16.30136262
"AMBAR I LOVE 19 95",28.46896099,-16.25371900
AMICHI,28.45877799,-16.25639200
BERSHKA,28.45725999,-16.25918800
"SUITE BLANCO",28.45646599,-16.25815800
"ANNIE MODAS",28.44466799,-16.29990900
"BELL MODA",28.46999548,-16.26345547
"ANABET LENCERIA Y LABORES",28.46836320,-16.25178099
"BLUE MOON",28.46646004,-16.25057378
"CLAIRE S",28.46728977,-16.25283910
CORTEFIEL,28.46740146,-16.25278982
PRIMARK,28.45619899,-16.25826100
"COMPLEMENTOS TEVA",28.44460199,-16.29996300
"ENCUENTRO MODA",28.46757999,-16.25957800
"ENCUENTRO MODA",28.45634599,-16.25875100
"CONFECCIONES DIPA",28.46648659,-16.24801368
"COCO NAILS",28.42670059,-16.30121538
ANAESTHER,28.46799223,-16.25254349
"COTILLEOS MODAS",28.45524953,-16.28395355
"CORTO MALTESE JOVEN",28.42662038,-16.30154629
"CORTO MALTESE TALLAS GRANDES",28.42660872,-16.30074526
"BIMBA LOLA",28.46742865,-16.25319683
"DE GOMEZ",28.46900498,-16.25393791
"BOUTIQUE DANIEL",28.46767581,-16.25464610
"CHELO PRONTO MODA",28.46573199,-16.26992575
"D MODA K",28.42654724,-16.30044419
"CUSTO BARCELONA",28.46666899,-16.24833200
CHICA-CHIC,28.46758104,-16.25519917
K-PRICHOS,28.45668599,-16.25852800
"ENCUENTRO MODA",28.42679643,-16.30063100
KAORY,28.45854099,-16.25614900
"LOKA LOKA COMPLEMENTOS",28.45243909,-16.28705640
KARISSMA,28.44441799,-16.30019200
"ENRY-LAY COMPLEMENTOS",28.44438299,-16.29998100
EXTRAVAGANZA,28.44423899,-16.30020700
LOHER,28.47032299,-16.25256800
"MODA JOVEN",28.46738199,-16.25722900
"MODAS BICHAL",28.46753299,-16.25906700
MISAKO,28.45725299,-16.25835200
"LEVI S",28.46755364,-16.25393874
"LOS PRECIOS FIJOS",28.47085899,-16.24967400
"LEVI S",28.46755299,-16.25393800
"MERCI BOUQUET",28.45884699,-16.25582200
"LOKA LOKA COMPLEMENTOS",28.46622934,-16.27013688
"ETXART PANNO",28.46947406,-16.25183252
"MODAS DULMAG",28.46981937,-16.27093340
FIORUCCI,28.46843650,-16.25533315
"JA HOMBRE",28.46731015,-16.25236769
"KORNER STREET",28.46910385,-16.25440486
"ESTHER COMPLEMENTOS",28.46653987,-16.27056510
LEFTIES,28.42705051,-16.30137861
"MODAS MARYLYN",28.46701148,-16.25266211
"C A TENERIFE KIDS STORE",28.46747872,-16.25419448
"LOURDES MODA",28.46702502,-16.27077217
"LUCIA LEAL MODA",28.46768882,-16.25440354
"MODAS MABE",28.44430999,-16.30017100
"MODAS MABE",28.44433899,-16.30015800
OKAIDI,28.45747999,-16.25814200
OUTLET,28.46909255,-16.25403133
"PALACIO HINDU",28.46736799,-16.25705300
"NORMA BOUTIQUE",28.46764599,-16.25337400
OYSHO,28.45722499,-16.25936300
ORCHESTRA,28.42659913,-16.30072168
"LIZ MINELLI",28.46826637,-16.25460412
PARFOIS,28.46736715,-16.25346301
"FERRETERIA DIAZ TRUJILLO",28.46585401,-16.24911850
"PUNTO ROMA",28.45745699,-16.25827500
"M SUNDER",28.42668485,-16.30158619
"NOVEDADES LUZMY",28.46955085,-16.26344250
"OUTLET BOULEVARD",28.47069347,-16.25178230
"PURIFICACION GARCIA",28.45846799,-16.25629700
INSIDE,28.42654199,-16.30099319
"SEX BOUTIQUE",28.42705050,-16.30109952
SACCOS,28.46848415,-16.25312699
STRADIVARIUS,28.45735399,-16.25867900
"WOMEN SECRET",28.45632899,-16.25822200
"ZONA ZERO",28.46715133,-16.25190321
"ZONA ZERO",28.45713899,-16.25876000
TRUCCO,28.45881999,-16.25620400
ULANKA,28.46742232,-16.25293640
"UNO DOCE",28.46915199,-16.25395600
"TU BOLSO",28.44437599,-16.30041300
"THE HAPPY COLOURS",28.46854590,-16.25136529
"BAZAR ZARPA",28.44231834,-16.31361604
"MODAS YIYI",28.45263542,-16.28639551
"UNIVERSAL MAYORISTA",28.46632780,-16.24947368
"SEVEN SECRETS",28.46768112,-16.24998003
PELKA,28.46727428,-16.25213969
"RODRIGUEZ INFANTIL",28.46746320,-16.25340732
"THAYS JOVEM",28.46973702,-16.25065288
"MUEBLES Y DECORACION DECORART",28.47459681,-16.25141898
"TRISQUEL ADORNARTE",28.46890981,-16.25392909
"JUGUETERIA NIKKI",28.42709522,-16.30129779
"ABUELA LALA",28.46910899,-16.25287200
CHICCO,28.45738799,-16.25776900
"CASCABEL BABY",28.46908267,-16.25387339
"ARREGLOS DE ROPA ROCIO",28.47281873,-16.25588638
"JUGUETERIA NIKKI",28.47045341,-16.25126347
"AL SESGO COSTURA",28.46945546,-16.26329536
BOBOLI,28.42678145,-16.30034998
"OPTICA TACO JUAN COBOS",28.44770024,-16.29815804
"EL NEGRITO",28.45763230,-16.30167782
"FEDEROPTICOS GENERAL",28.46904022,-16.25151859
"OPTICA VISION",28.45654199,-16.25933200
"ALAIN AFFLELOU OPTICOS",28.45634699,-16.25851200
"FEDEROPTICOS GENERAL",28.46755399,-16.25932900
"OPTICA CENTRAL",28.46738899,-16.25734300
"OPTICA MARIA JESUS ALVAREZ",28.46747699,-16.25842400
"CENTRO OPTICO SANTA CRUZ",28.46880444,-16.25404461
"OPTICA LOS MAJUELOS",28.44182425,-16.31446402
"CENTRO OPTICO OPTIVISION",28.44332146,-16.31132029
"CENTRO OFTALMOLOGICO SANTA CRUZ",28.46857574,-16.25462189
"EL NEGRITO",28.46640681,-16.24911472
"OPTICA LABOP",28.46717662,-16.25209912
"OPTICA SAN CLEMENTE",28.46865368,-16.25347987
"GENERAL OPTICA",28.46743114,-16.25049557
"OPTICA CHICOTE",28.46785423,-16.26302333
"OPTICA RAMBLA",28.46936002,-16.25968084
"OPTICA OFRA FEDEROPTICOS",28.45530753,-16.28440654
"ORTOPEDIA TECNICA 2001",28.46180499,-16.25294300
"PARAFARMACIA SIMON BOLIVAR",28.46220799,-16.27279300
FARMAPARQUE,28.45639999,-16.25866600
"ORTOPEDIA BAMBI",28.46786123,-16.25501531
"ARTICULOS DE PELUQUERIA Y ESTETICA",28.46896758,-16.26391773
"ORTOPEDIA RAMBLA",28.46906242,-16.25999308
FARMAPARQUE,28.47080762,-16.25192786
"JUGUETERIAS ARVELO",28.44461399,-16.29993300
"JUGUETERIAS ARVELO",28.44456199,-16.29997700
"COMERCIAL BARRERA COSMETICA",28.47058670,-16.27201073
DOUGLAS,28.45739999,-16.25850000
OPTICALIA,28.45672799,-16.25887900
EQUIVALENZA,28.42646531,-16.30099667
"PERFUMERIA EL CHINITO",28.46743699,-16.25790400
"PERFUMERIA SAINT TROPEZ",28.46781799,-16.25020300
RICKYS,28.42652173,-16.30076577
RICKYS,28.46772499,-16.25930500
"CENTRO DE BELLEZA AVON",28.46798541,-16.25408626
"EUPHORIA ARTESENCIAS",28.46786284,-16.25048305
"RELOJERIA CONTINENTAL",28.46741712,-16.25087485
"VISION 2001",28.44543299,-16.30029800
