NOMBRE,GRAD_Y,GRAD_X
"COMERCIAL ELECTRICA DE CANARIAS COELCA",28.4470166992,-16.295888814
"CLINICA VETERINARIA SAN LUCAS",28.46850399,-16.252766
"FRESINCO BEBIDAS",28.4470145775,-16.2961309354
"LUZ Y CIA",28.4484046198,-16.2945101029
"CONSULTORIO VETERINARIO MARIA JIMENEZ",28.49558799,-16.226416
"NAVE VACIA",28.4471750549,-16.2971543225
"TRANSTEIDE SOURIER MRW",28.446783704,-16.2955298536
"GARCIA DE POU",28.4431525615,-16.2863423913
"IREAUTO 2000",28.4435743729,-16.2865957919
"HOSPITAL VETERINARIO HOSPIVET",28.42482379,-16.30283955
"CONSULTORIO VETERINARIO MASCOTAS BABY",28.4447530144,-16.3009169913
AMICHI,28.45877799,-16.256392
"MARMOLES PEREZ LOPEZ",28.4434102975,-16.2866093936
"CONSULTORIO VETERINARIO QUE FAUNA",28.47406799,-16.250217
"ANNIE MODAS",28.44466799,-16.299909
"CLINICA VETERINARIA PUENTE ZURITA",28.46837759,-16.2649327
"EL KILO LANCER TEXTILES",28.4543035325,-16.2695987278
"ANABET LENCERIA Y LABORES",28.4683632,-16.25178099
SNUUPY,28.42123827,-16.30170803
"BLUE MOON",28.46646004,-16.25057378
NAHIE,28.46846899,-16.253347
"IES LAS INDIAS",28.4686289237,-16.2748356468
"LOCAL DISPONIBLE",28.45883199,-16.255889
"MARIA DEL ROSARIO SALCEDO ALVAREZ",28.46284799,-16.252245
"COMPLEMENTOS TEVA",28.44460199,-16.299963
"HAMBURGUESERIA PIC-NIC",28.46783599,-16.260536
"COCO NAILS",28.42670059,-16.30121538
"HAMBURGUESERIA ANDROMEDA",28.44444499,-16.300224
"CORTO MALTESE TALLAS GRANDES",28.42660872,-16.30074526
"MAGENS MUDANZAS INTERNACIONALES",28.4545629316,-16.2676768124
"ADMINISTRACION DE LOTERIAS N 23",28.45232101,-16.28070139
"BOUTIQUE DANIEL",28.46767581,-16.2546461
URBASER,28.4546712774,-16.2678424102
"CHELO PRONTO MODA",28.46573199,-16.26992575
ELEGANCE-SWATCH,28.45675399,-16.259749
KAORY,28.45854099,-16.256149
EXTRAVAGANZA,28.44423899,-16.300207
DIALTE,28.438795684,-16.2833630704
"PAPELERA DE CANARIAS",28.452014109,-16.2688127653
LOHER,28.47032299,-16.252568
"INSYTE INSTALACIONES",28.4386492608,-16.2834036813
IMESAPI,28.4455532127,-16.2746914689
"SUCESORES DE MIGUEL HERREROS",28.4440881999,-16.279753571
"ATLANTIC CANARIAS",28.4459778036,-16.2734964879
"ESTHER COMPLEMENTOS",28.46653987,-16.2705651
"VEOLIA WATER SYSTEMS IBERICA",28.4385228497,-16.2834395829
"DOKET CANARIAS",28.4486783504,-16.2743219825
"TALLER NAUTICA",28.4457491051,-16.2751711741
"LUCIA LEAL MODA",28.46768882,-16.25440354
JONAY,28.4673401813,-16.2604928981
"MODAS MABE",28.44433899,-16.300158
"FRUIT ZUMERIA",28.4607815368,-16.2532374995
OUTLET,28.46909255,-16.25403133
"POLLOS ASADOS NANO",28.4607692227,-16.2560248712
OYSHO,28.45722499,-16.259363
PARFOIS,28.46736715,-16.25346301
"PANIFICADORA SAN MIGUEL",28.4474386936,-16.3198890352
"PATRICIA CUESTA",28.46898888,-16.25279326
"RECAMBIOS VALLADARES",28.4593958076,-16.2977831872
"M SUNDER",28.42668485,-16.30158619
"COOPERATIVA FARMACEUTICA DE TENERIFE COFARTE",28.4582656547,-16.2980745689
"NOVEDADES LUZMY",28.46955085,-16.2634425
"COOPERATIVA FARMACEUTICA DE TENERIFE COFARTE",28.4581379985,-16.2989409241
"ZONA ZERO",28.45713899,-16.25876
"GRUPO GUILLERMO RAHNU",28.4573281604,-16.2996046087
"THE HAPPY COLOURS",28.4685459,-16.25136529
"GRUPO GUILLERMO RAHNU",28.4572191396,-16.2983582273
"MODAS YIYI",28.45263542,-16.28639551
"JOSENCHEZ PENATE JSP",28.4570997998,-16.2967122615
"TRISQUEL ADORNARTE",28.46890981,-16.25392909
"RAHN STAR MERCEDES",28.4574016758,-16.2989353968
"PERRITOS CHISPAS",28.46174199,-16.273439
"VILELLA DISTRIBUCION 3000",28.4570245868,-16.2993415578
"INMOBILIARIA EUROPA",28.44484799,-16.300071
"AGENCIA DE ADUANAS CARLOS DOMINGUEZ LOPEZ",28.4434953987,-16.2846720354
"GESTORIA INMOBILIARIA TENORIO",28.4656967,-16.26892465
"AP PHOTO CANARIAS",28.4436004417,-16.2851072382
"CONTEL INGENIEROS",28.4431183852,-16.2841349193
"CHICHIRIVICHE PERROS CALIENTES",28.4651768,-16.27151854
"ABUELA LALA",28.46910899,-16.252872
"INCOCAN SERVICIOS INTEGRALES",28.4431375977,-16.2846289196
"DOMINGO GARCIA Y VIDAL",28.454984465,-16.2679639745
"CASCABEL BABY",28.46908267,-16.25387339
"IREAUTO 2000",28.4434997532,-16.2861328139
"INMOBILIARIA OASIS",28.46844016,-16.25432388
JUMASA,28.4432043005,-16.2850480565
"PROMOTORA INMOBILIARIA",28.43829781,-16.3089142
"FCC LOGISTICA",28.4561985,-16.30374187
"AL SESGO COSTURA",28.46945546,-16.26329536
URBASER,28.4549532312,-16.2681534327
"GOTAS DE AGUA",28.4537143109,-16.2686149581
"CAFETERIA DORITA",28.4452606101,-16.2735584873
"KMZERO TENERIFE",28.455108188,-16.2964960275
"SPAIN-TIR TRANSPORTES INTERNACIONALES",28.4218333,-16.31869102
"ORION SERVICIOS DE OFICINAS E INFORMATICA",28.4544052617,-16.2665868074
"TOYCASA TORRES Y CALERO",28.4545973011,-16.2936380424
"AUTOMOTOR CANARIASU PEUGEOT",28.4455899132,-16.2858273232
"ASM TRANSPORTES",28.45230404,-16.28231353
HYDROLIA,28.4439126484,-16.2812627705
"MEGALATINA FM",28.4532598011,-16.2973054841
"SE ALQUILA NAVE",28.4527307799,-16.2961467491
"SUMINISTROS DE ZOOTECNIA",28.4531804139,-16.2972459259
"SUPERMERCADO DEL MOTORISTA",28.452901135,-16.2974952475
"RED ELECTRICA DE ESPANA",28.4429864347,-16.2835349442
GAES,28.46771887,-16.2547026
"AG Y ASOCIADOS IMPOCAN",28.4423218735,-16.2836345481
"OPTICA CENTRAL",28.46738899,-16.257343
"SEGUROS AXA",28.4459588,-16.30896186
"ORTOPEDIA TECNICA 2001",28.46180499,-16.252943
FARMAPARQUE,28.45639999,-16.258666
"SEGUROS ALLIANZ",28.46240999,-16.251446
"MELITA SANTA CRUZ",28.47042658,-16.25743468
EQUIVALENZA,28.42646531,-16.30099667
"SEGUROS SANTA LUCIA",28.46820648,-16.2710657
"PERFUMERIA SAINT TROPEZ",28.46781799,-16.250203
"SEGUROS RIVAS",28.44679099,-16.298491
"COCINAS BELICAR",28.45863214,-16.30127549
"PRIMERA IGLESIA EVANGELICA BAUTISTA TENERIFE",28.4647265352,-16.2670679102
"ASCENSORES COSECAN",28.4443449569,-16.2825282736
DALAMAL,28.46689663,-16.25003222
"ABM REXELU",28.4542466043,-16.2690930721
"HTN MOVISTAR TACO",28.44676799,-16.298561
"FUENTES PEREZ ASESORES",28.45771052,-16.29597633
"CANARYPHONE MOVISTAR",28.45849999,-16.255864
"CREA GESTION Y PROYECTOS",28.4540228275,-16.2675607512
"BATI KI BATE",28.46808849,-16.25252551
DEPORTESLUD,28.4533091937,-16.2674253547
"SEGUROS MGS",28.46716461,-16.26137069
"INK MOBILE",28.46653777,-16.24909365
DIMEZPA,28.4536615538,-16.2681803709
"UNION DE RECAMBIOS HERNANDEZ",28.4546427105,-16.2947432018
YOIGO,28.46787705,-16.26319986
"EXCLUSIVAS ARVELO",28.4532021369,-16.267330243
"ERMITA INMACULADA CONCEPCION",28.5687099384,-16.1593075549
YOIGO,28.44462699,-16.300036
"SE ALQUILA LOCAL",28.4542597229,-16.2674663903
"ERMITA SANTIAGO APOSTOL",28.5628177609,-16.1538173013
"TALLERN CRISTOBAL",28.4541086511,-16.2676953401
"ALENERA TECHNOLOGY",28.43320426,-16.31985816
"MERCERIA Y MODAS MILAGROS",28.44989699,-16.299221
"C C CONSULTORES",28.46988003,-16.26217852
"ATC ARCO ASESORES",28.4692627,-16.26229989
TEDOTE,28.4525887588,-16.270614779
"AUTOESCUELA TENERIFE",28.46440099,-16.270876
"LA OCA",28.42732906,-16.30039703
"VIVIENDA VACACIONAL VV",28.5037920606,-16.1931214532
"ARIMOTOR TENERIFE NISSAN",28.4590826198,-16.2993090571
"ASESORIA GERARDO",28.45016281,-16.29704791
"GLOBAL 24 PHARMA",28.4434491182,-16.2847364805
"CASA RICARDO",28.460099016,-16.2999076828
"ALTERNATIVA DIGITAL CANARIA",28.4428987691,-16.2854350167
"CANARIAS DE SENALIZACIONES",28.4516824231,-16.2957049625
"BAR RESTAURANTE CASA GLADYS",28.4459026136,-16.2825459659
"SE ALQUILA OFICINA",28.445965531,-16.2827013164
"BLASCO Y GARABOTO ASESORIA",28.46856052,-16.26369774
ISAVAL,28.4451816216,-16.2835140935
"CALZADOS MARYPAZ",28.46726599,-16.251708
"ARCHIAUTO FORD",28.446934546,-16.2840998633
"CAROLINA BOIX",28.46660259,-16.25111722
"ARCHIAUTO FORD",28.4464867592,-16.2849413156
"MOTOR ARISA RENAULT",28.4460584126,-16.286023618
"ARCHIPIELAGO RENTING",28.4449199907,-16.2818351483
"GASOLINERA TGAS TU TREBOLNTA CRUZ",28.4421668701,-16.2841054568
"ATLAS CANARIAS",28.4434082165,-16.2823584087
"SUPERMERCADO TU TREBOL",28.4413629206,-16.283513416
"ATOS CONSULTING CANARIAS",28.4450750998,-16.2863505347
"HELADERIA PECCATI DI GOLA",28.46780881,-16.25012941
"LA CAIXA CAJACANARIAS",28.44678799,-16.297593
"BANCO POPULAR ESPANOL",28.4439710667,-16.2864581414
"ZAPATERIA GORAY",28.4686986,-16.26418348
"GMR CANARIAS",28.4452853564,-16.2860969061
"COMERCIAL ATLANTICA DE VEHICULOS",28.4518327446,-16.2700845879
HARIPAN,28.4444982901,-16.2843470863
"AUTOESCUELA TEIDE",28.457824,-16.29593611
"CONTROLES TENERIFE CONTE",28.4466870017,-16.2733274477
"MAPFRE AUTOMOVIL CENTRO DE PERITACION",28.4446270058,-16.2819507712
"AUTOESCUELA VELOX",28.44545111,-16.30941599
"SERVICIO DE AUTOMOVIL HIPERTREBOL",28.442445591,-16.2844496954
"SE ALQUILA NAVE",28.4449245414,-16.2853241695
"SENDING HERBALIFE",28.4437205573,-16.284959887
EMBROCAN,28.4393465991,-16.2833805136
"BANKIA LA CAJA DE CANARIAS",28.44444999,-16.300345
AZUDAUTOS,28.4419875057,-16.2812210176
"AUTOESCUELA ABC",28.45532604,-16.29763841
"LA CAIXA",28.46203099,-16.252855
"TRAMESA 2010L",28.4389599066,-16.2833221581
"MIL Y UNA DELICIAS",28.46580906,-16.24824051
"YOGA CENTRO ATLANTIDA",28.46382099,-16.270718
"AUTOESCUELA LA GALLEGA",28.4347372718,-16.3197077259
"LA CAIXA",28.4255181,-16.30109729
"TALLER CABRERA",28.4446370737,-16.2797529185
"NAUTICA OSSORIO",28.44473399,-16.30011
"LA CAIXA",28.46970399,-16.250627
"LA CAIXA CAJACANARIAS",28.46267982,-16.2494493
"GOTAS DE AGUA",28.4537949218,-16.2688139633
"LA CAIXA CAJACANARIAS",28.46940799,-16.250409
"BANCO DEUTSCHE BANK",28.46737106,-16.24913523
"LA CAIXA CAJACANARIAS",28.42636618,-16.3014309
"LABORATORIOS KOSEI",28.4438660066,-16.284781784
"BANCA MARCH",28.45873309,-16.30097626
"TRIODOS BANK",28.47510033,-16.2511503
"CASA DE LA CULTURA",28.46450847,-16.26599136
"LA CAIXA CAJACANARIAS",28.45401941,-16.28489492
"AUTOS ADA",28.4441542086,-16.2815485727
"CANARIAS MULTINAUTICA CAMUNA",28.4991020715,-16.2007833543
"BANCO SABADELL",28.44745699,-16.298456
ALMACEN,28.4443543446,-16.2813344611
"EUREKA KIDS JUGUETERIAS",28.42654017,-16.30121684
CIBERLATINO,28.46245958,-16.25340712
TATON,28.4381022827,-16.3107013695
"CIBERLOCUTORIO PARIS",28.44734898,-16.29788518
GUESS,28.45751099,-16.258017
INFOZONA,28.44311521,-16.29752012
ROPAS,28.46808199,-16.254881
"LA CAIXA",28.44696999,-16.299341
CARMELO,28.5088121746,-16.1872165344
CIBERSTATION,28.46351799,-16.271786
"PERFUMERIA SABINA",28.45870699,-16.255651
"BANCO SANTANDER",28.46768299,-16.260767
"EL CONDOR",28.4519918303,-16.2985395297
"EL CHIRINGUITO",28.46303399,-16.251811
"LA TUNA",28.4371821034,-16.2971856472
"LA CAIXA",28.46777125,-16.25517824
"LA CAIXA",28.46932685,-16.26022274
"PLAYA CASA AFRICA",28.5694820069,-16.2042683125
"LA CAIXA CAJACANARIAS",28.47865975,-16.24347781
"EL MIRADOR",28.5746803752,-16.1884745386
"GRUPO ATLAS",28.4433530546,-16.282305248
"SE VENDE SE ALQUILA NAVE",28.4427207156,-16.2849527817
"GESTABAC CANARIAS",28.4429127439,-16.2849281991
"LA ROTONDA",28.4483029,-16.287666
"CIBERLOCUTORIO ATLANTICO",28.45198367,-16.30104357
"DRAGO TIO PINO",28.4596738839,-16.273053634
ALEJANDRO,28.46771578,-16.25443081
BIOMERKALIA,28.4430220384,-16.284783698
"CENTRO LA ESFERA",28.4456499348,-16.2849091329
"ASADOR CAMPESINO",28.4719727753,-16.2687362444
"AREPERA LA GUAIRA",28.4469057,-16.29946042
"DULCERIA SAGITARIO",28.4717385179,-16.2688766088
"KIOSCO LA ABEJERA",28.4546957963,-16.2728242787
"MOTOR ARISA RENAULT",28.446422812,-16.2859771726
"OFICINA DE TURISMO TENERIFE 2",28.45491292,-16.258386
"TABERNA LIZARRAN",28.45693099,-16.258118
TAHITI,28.46966706,-16.25936517
"HERRAJES FAMAR",28.4436749606,-16.2803360748
"ALDO BASI",28.4745184829,-16.2502135142
"BANCO SANTANDER",28.4793310333,-16.2447850307
"BODEGON PALMERO MONTERREY",28.46616568,-16.27066714
"CAFE MOCAY",28.4379788446,-16.2832607517
"BODEGON COLOMBINO",28.45192919,-16.29846386
"PABLO ALEXIS DIAZ FERNANDEZ",28.46330499,-16.251725
"NOTARIA CAVALLE CRUZ",28.4684049458,-16.2512766265
"GASOLINERA DISA",28.4524495393,-16.2834493936
PARTYFIESTA,28.42675103,-16.30066047
TELEPIZZA,28.46803917,-16.26258311
"ARIMOTOR TENERIFE",28.463132,-16.26330107
"PELUQUERIA LIDIA VELASCO",28.44845748,-16.3060062
VERIN,28.45966781,-16.30108543
"JUZGADOS DE LO SOCIAL",28.4600054616,-16.2511460485
"JUZGADOS DE LO MERCANTIL",28.4613328193,-16.2517686961
"ROQUE TOSCO VARGAS",28.46325699,-16.252021
"IGLESIA NUESTRA SENORA DEL CAMINO",28.4576845077,-16.2861336337
"IGLESIA NUESTRA SENORA DEL ROSARITO",28.4404171707,-16.3012060327
"COPI SPORT",28.4470560979,-16.2968560886
"IGLESIA SANTA BARBARA MARTIR",28.4581319334,-16.2731746132
"CANARIAS LINEZ GRAFICA",28.469342,-16.26253779
"PELUQUERIA MIGUEL",28.44866199,-16.297563
OPERA,28.47036387,-16.25211064
PARFUMS,28.44427799,-16.300183
"LA CAPILLA",28.4745948514,-16.2469311889
"PELUQUERIA VANE VANE",28.4597876,-16.30378603
"PIZZERIA MERIDIANO",28.4742764965,-16.2469752757
AMANDA,28.44441999,-16.300031
"COMERCIAL DULPAN",28.42485773,-16.31935793
"LOCAL DISPONIBLE",28.46805325,-16.25102982
"OFICINA DE TURISMO TENERIFE 1",28.46715345,-16.24756422
"BOUTIQUE COQUET",28.46829673,-16.25247857
"CALZADOS EL NUMERO",28.44648299,-16.299218
"MAGO OUTLET",28.42682575,-16.3016064
MAREA,28.46758509,-16.25513895
"VANESA ARIAS",28.46307899,-16.251738
MISAKO,28.45648599,-16.259168
"FARMACIA ESTRELLA",28.4530179121,-16.2973304442
"EL NUMERO PECA S",28.44656992,-16.29892289
"CARPINTERIA HERRERA E HIJOS",28.45454288,-16.29564249
"SUPERMERCADO HIPERDINO",28.46305299,-16.251941
"EUREKA ZAPATOS BOLSOS",28.46776512,-16.25151802
"CALZADOS CALZALIA",28.47031126,-16.27194541
"TALLER EL PILAR",28.45471291,-16.29738628
"EL RINCON DE CADIZ",28.46757399,-16.250388
LALO,28.4664367,-16.2503654803
"GERMAN HERNANDEZ MELIAN",28.4464767554,-16.2738161058
"CENTRO COMERCIAL GUAJARA",28.46034899,-16.306892
"EL CORTE INGLES CENTRO DE OPORTUNIDADES",28.45971591,-16.30537638
"TIAMAT SUB",28.46247899,-16.25154
"CDT ALAMO GIMNASIO",28.46306799,-16.273197
"MIRE USTED",28.46889293,-16.25379288
ASSISTALIA,28.4489353226,-16.2754724449
SILBON,28.47034087,-16.25158777
FEMAUTO,28.4481598238,-16.2758546815
"LOCAL DISPONIBLE",28.46750817,-16.24874084
"PROMOCIONES PEREZ REY",28.4486541153,-16.274184209
"LOCAL DISPONIBLE",28.46696472,-16.24954459
"REPUESTOS URUGUAY",28.4481468233,-16.2758783175
"LOCAL DISPONIBLE",28.4665696642,-16.2485525669
"CHONG MEI YE BAZAR",28.47127399,-16.249449
"BAZAR 1 X 2",28.46098299,-16.27202
"LOCAL DISPONIBLE",28.4659477,-16.26773442
"RHENUS TETRANS CANARIASU",28.4489094648,-16.2739809698
"LOCAL DISPONIBLE",28.47600093,-16.24873889
"SANCHEZ ARENCIBIA",28.4567645544,-16.301854254
"SE ALQUILA LOCAL",28.4488992181,-16.2739831406
"EXTINTORES Y SEGURIDAD MARI CARMEN MENDEZ",28.46862765,-16.26505862
"CENTRO DE SALUD",28.46017799,-16.268139
"VIDEOCLUB RAMBLA",28.47579479,-16.24933611
"AUDITORIO DE TENERIFE ADAN MARTIN",28.45609409,-16.25146942
"TEATRO GUIMERA",28.46589035,-16.25045469
ISLENIO,28.46673539,-16.2487827285
"CENTRO CULTURAL TAMARAGUA",28.42492706,-16.33572108
"COMICS MIGIWARE",28.4681671946,-16.2542285246
"TEATRO CINE VICTOR",28.46770703,-16.26118848
"FARMACIA BARRIONUEVO MORAL",28.47228399,-16.277071
"NET SERVICE CANARIAS",28.42618236,-16.31606799
"FARMACIA MARTINEZ RODRIGUEZ",28.45504999,-16.272671
"FARMACIA SANZ DOBLADO",28.47285999,-16.248484
"CARMEN RODRIGUEZ ALBERTO BOLSA DEL AUTOMOVIL",28.4516220726,-16.293606097
"NAVE VACIA",28.4430680124,-16.2895274435
"CENTRO INICIATIVAS TURISMO CIT SANTA CRUZ DE TENERIFE 2",28.46853091,-16.24762689
"PICCOLO ACADEMIS DE MUSICA",28.46962831,-16.26643064
"MAMPARAS WAJAL",28.45738236,-16.29580641
"GRAN SCOOTER MOTOCICLETAS",28.46334799,-16.273041
"CASH CARRY ALVAREZ",28.4496430715,-16.2763126011
"COMERCIAL SCRYMO",28.46453859,-16.26288025
"SERVICIO ANTIPLAGAS DE CANARIAS SERANCA",28.4484563864,-16.2766146651
"TALLER MEGRAN MINUTO",28.4478236431,-16.2764960416
"CAROLAN TENERIFE",28.460458852,-16.2999333243
"BAZAR HOLA",28.4468112668,-16.294266059
"AUTOESCUELA CARMELO",28.46083099,-16.271715
"GREGORIO J ALBERTOS REMEDIOS CH",28.46288499,-16.251676
"COMERCIAL ELECTRICA DE CANARIAS COELCA",28.4472532618,-16.2958810011
PRENATAL,28.45942516,-16.30548136
"COMERCIAL ELECTRICA DE CANARIAS COELCA",28.4477203795,-16.2964864665
"COMERCIAL ELECTRICA DE CANARIAS COELCA",28.4479065113,-16.296505129
"LAVAITO MIAMI",28.4472744169,-16.2943886238
MANTECAN,28.4476029835,-16.2970861887
"PLASTICOS TENERIFE-LANZAROTE PLASTELANZ",28.4470984897,-16.2935284327
"DISTRIBUIDORA VICENS VIVES",28.4437122875,-16.286586561
"BODY TRAINING CENTER",28.45596689,-16.30384259
MORTADELO,28.45260895,-16.29965867
"RECREATIVOS OPERTEIDE",28.44464999,-16.300258
"MUDANZAS MAGENS",28.4545629316,-16.2676768124
"PELUQUERIA GENERO COLORI",28.4805558448,-16.2429145546
URBASER,28.4546712774,-16.2678424102
"EL TRIGO",28.4725172977,-16.2472392874
"CEIP SAN ANDRES",28.5077711797,-16.1952625502
"BANCO SANTANDER",28.4563896183,-16.2586265101
"GMR CANARIAS",28.4445283063,-16.2794699975
"GRUAS GUCHI",28.4385228497,-16.2834395829
"OFICINA DE TURISMO SANTA CRUZ DE TENERIFE 1",28.46688962,-16.24904871
"LA TAGLIATELLA",28.47027108,-16.25111889
"CEMENTERIO SANTA CATALINA",28.43220199,-16.317122
"CEMENTERIO SANTA ROSALIA IGUESTE DE SAN ANDRES",28.52373999,-16.149513
"AG Y ASOCIADOS IMPOCAN",28.4422134002,-16.2837720498
COSMOGRAFICA,28.4425195722,-16.2833903526
"PARQUE INFANTIL AMIGUITOS",28.46204876,-16.25359733
"EURO TOUR EXPRESS",28.443448493,-16.2842184288
"MUSEO MUNICIPAL DE BELLAS ARTES",28.46823937,-16.24984563
HORAGA,28.4448986412,-16.2827363786
"JACINTO MUNOZ YEBENES",28.4433146864,-16.2860661863
"REPUESTOS UNIVERSO",28.455443939,-16.2962477705
"CASTILLO DE SAN CRISTOBAL",28.46697097,-16.24702089
"ACTIVEWEAR VALERIO",28.4531706876,-16.2965355198
"CAFE CAKE HOME",28.46773899,-16.251738
